"Strike","Days to Expiry","Price"
20,1,0
26.6666666666667,1,0
33.3333333333333,1,0
40,1,0
46.6666666666667,1,0
53.3333333333333,1,0
60,1,0
66.6666666666667,1,0
73.3333333333333,1,0
80,1,0
86.6666666666667,1,0
93.3333333333333,1,0
100,1,45.1
106.666666666667,1,39.2066666666667
113.333333333333,1,33.7866666666667
120,1,27.6
126.666666666667,1,19.7866666666667
133.333333333333,1,14.18
140,1,5.95
146.666666666667,1,0.536666666666658
153.333333333333,1,0.02
160,1,0.01
166.666666666667,1,0.01
173.333333333333,1,0.01
180,1,0.01
186.666666666667,1,6.68519105077929
193.333333333333,1,13.3603821015586
200,1,20.0355731523379
206.666666666667,1,26.7107642031171
213.333333333333,1,33.3859552538964
220,1,40.0611463046757
226.666666666667,1,46.736337355455
233.333333333333,1,53.4115284062343
240,1,60.0867194570136
246.666666666667,1,66.7619105077929
253.333333333333,1,73.4371015585722
260,1,80.1122926093514
266.666666666667,1,86.7874836601307
273.333333333333,1,93.46267471091
280,1,100.137865761689
20,16.974358974359,106.813056812469
26.6666666666667,16.974358974359,113.488247863248
33.3333333333333,16.974358974359,101.399358974359
40,16.974358974359,93.9177991452991
46.6666666666667,16.974358974359,89.286688034188
53.3333333333333,16.974358974359,83.3170833333333
60,16.974358974359,78.3370833333333
66.6666666666667,16.974358974359,73.3570833333333
73.3333333333333,16.974358974359,68.3770833333333
80,16.974358974359,64.2259615384615
86.6666666666667,16.974358974359,57.5087179487179
93.3333333333333,16.974358974359,50.901282051282
100,16.974358974359,47.264358974359
106.666666666667,16.974358974359,38.7394871794872
113.333333333333,16.974358974359,31.5394871794872
120,16.974358974359,24.2194871794872
126.666666666667,16.974358974359,17.521282051282
133.333333333333,16.974358974359,12.1879487179487
140,16.974358974359,5.96666666666667
146.666666666667,16.974358974359,1.35538461538461
153.333333333333,16.974358974359,0.173846153846154
160,16.974358974359,0.0384615384615385
166.666666666667,16.974358974359,0.0748717948717952
173.333333333333,16.974358974359,0.0289743589743589
180,16.974358974359,0.0250769230769231
186.666666666667,16.974358974359,0.0156410256410256
193.333333333333,16.974358974359,0.0138461538461538
200,16.974358974359,0.0107051282051282
206.666666666667,16.974358974359,0.0107051282051282
213.333333333333,16.974358974359,0.0107051282051282
220,16.974358974359,9.2704310486522
226.666666666667,16.974358974359,18.5301569690993
233.333333333333,16.974358974359,27.7898828895464
240,16.974358974359,37.0496088099934
246.666666666667,16.974358974359,46.3093347304405
253.333333333333,16.974358974359,55.5690606508876
260,16.974358974359,64.8287865713347
266.666666666667,16.974358974359,74.0885124917817
273.333333333333,16.974358974359,83.3482384122288
280,16.974358974359,92.6079643326759
20,32.9487179487179,101.867690253123
26.6666666666667,32.9487179487179,111.12741617357
33.3333333333333,32.9487179487179,108.235108481262
40,32.9487179487179,102.07094017094
46.6666666666667,32.9487179487179,94.0694871794872
53.3333333333333,32.9487179487179,80.3717948717949
60,32.9487179487179,73.7016666666667
66.6666666666667,32.9487179487179,68.7216666666667
73.3333333333333,32.9487179487179,69.8602564102564
80,32.9487179487179,66.2969230769231
86.6666666666667,32.9487179487179,58.0107692307692
93.3333333333333,32.9487179487179,52.1424736048265
100,32.9487179487179,45.1939102564103
106.666666666667,32.9487179487179,38.365641025641
113.333333333333,32.9487179487179,31.7810256410256
120,32.9487179487179,23.6177777777778
126.666666666667,32.9487179487179,18.9941025641026
133.333333333333,32.9487179487179,12.056282051282
140,32.9487179487179,5.95307692307692
146.666666666667,32.9487179487179,2.15615384615384
153.333333333333,32.9487179487179,0.45051282051282
160,32.9487179487179,0.0782051282051282
166.666666666667,32.9487179487179,0.0873076923076924
173.333333333333,32.9487179487179,0.0358974358974359
180,32.9487179487179,0.0315384615384615
186.666666666667,32.9487179487179,0.0219230769230769
193.333333333333,32.9487179487179,0.023988603988604
200,32.9487179487179,0.0164102564102564
206.666666666667,32.9487179487179,0.0164102564102564
213.333333333333,32.9487179487179,0.0164102564102564
220,32.9487179487179,0.0164102564102564
226.666666666667,32.9487179487179,0.0111538461538461
233.333333333333,32.9487179487179,10.2345355029586
240,32.9487179487179,20.4579171597633
246.666666666667,32.9487179487179,30.681298816568
253.333333333333,32.9487179487179,40.9046804733728
260,32.9487179487179,51.1280621301775
266.666666666667,32.9487179487179,61.3514437869822
273.333333333333,32.9487179487179,71.574825443787
280,32.9487179487179,81.7982071005917
20,48.9230769230769,92.0215887573964
26.6666666666667,48.9230769230769,102.244970414201
33.3333333333333,48.9230769230769,99.3526627218935
40,48.9230769230769,96.4603550295858
46.6666666666667,48.9230769230769,93.636717948718
53.3333333333333,48.9230769230769,81.7418461538462
60,48.9230769230769,77.0852307692308
66.6666666666667,48.9230769230769,67.2173333333333
73.3333333333333,48.9230769230769,68.9331282051282
80,48.9230769230769,67.1515384615385
86.6666666666667,48.9230769230769,58.1219487179487
93.3333333333333,48.9230769230769,49.4047692307692
100,48.9230769230769,46.1741538461538
106.666666666667,48.9230769230769,39.3189743589744
113.333333333333,48.9230769230769,32.498
120,48.9230769230769,25.7715384615385
126.666666666667,48.9230769230769,19.2435897435897
133.333333333333,48.9230769230769,12.7172307692308
140,48.9230769230769,6.77769230769231
146.666666666667,48.9230769230769,2.86517948717948
153.333333333333,48.9230769230769,0.90605128205128
160,48.9230769230769,0.215846153846154
166.666666666667,48.9230769230769,0.0836923076923075
173.333333333333,48.9230769230769,0.0335384615384615
180,48.9230769230769,0.0184615384615385
186.666666666667,48.9230769230769,0.020051282051282
193.333333333333,48.9230769230769,0.0124871794871795
200,48.9230769230769,0.0183076923076923
206.666666666667,48.9230769230769,0.02
213.333333333333,48.9230769230769,0.02
220,48.9230769230769,0.02
226.666666666667,48.9230769230769,0.0194449140602987
233.333333333333,48.9230769230769,0.0158974358974359
240,48.9230769230769,10.387744904668
246.666666666667,48.9230769230769,20.7595923734385
253.333333333333,48.9230769230769,31.1314398422091
260,48.9230769230769,41.5032873109796
266.666666666667,48.9230769230769,51.8751347797502
273.333333333333,48.9230769230769,62.2469822485207
280,48.9230769230769,72.6188297172913
20,64.8974358974359,82.9906771860618
26.6666666666667,64.8974358974359,93.3625246548324
33.3333333333333,64.8974358974359,90.4702169625247
40,64.8974358974359,83.8280512820513
46.6666666666667,64.8974358974359,91.3001538461538
53.3333333333333,64.8974358974359,84.2422564102564
60,64.8974358974359,76.829641025641
66.6666666666667,64.8974358974359,65.8354871794872
73.3333333333333,64.8974358974359,68.0066153846154
80,64.8974358974359,65.9420512820513
86.6666666666667,64.8974358974359,57.6840769230769
93.3333333333333,64.8974358974359,50.7754871794872
100,64.8974358974359,46.9135384615385
106.666666666667,64.8974358974359,39.3205128205128
113.333333333333,64.8974358974359,32.4386666666667
120,64.8974358974359,25.1553846153846
126.666666666667,64.8974358974359,19.2892307692308
133.333333333333,64.8974358974359,12.9257948717949
140,64.8974358974359,7.25692307692308
146.666666666667,64.8974358974359,3.49046153846153
153.333333333333,64.8974358974359,1.27292307692307
160,64.8974358974359,0.366461538461538
166.666666666667,64.8974358974359,0.147589743589743
173.333333333333,64.8974358974359,0.0495897435897435
180,64.8974358974359,0.0412820512820513
186.666666666667,64.8974358974359,0.0291794871794871
193.333333333333,64.8974358974359,0.0102051282051282
200,64.8974358974359,0.0137435897435897
206.666666666667,64.8974358974359,0.02
213.333333333333,64.8974358974359,0.0199070160608622
220,64.8974358974359,0.0191744153282615
226.666666666667,64.8974358974359,0.0184418145956608
233.333333333333,64.8974358974359,0.01770921386306
240,64.8974358974359,0.0169766131304593
246.666666666667,64.8974358974359,0.013974358974359
253.333333333333,64.8974358974359,12.3523603063603
260,64.8974358974359,24.6907462537463
266.666666666667,64.8974358974359,37.0291322011322
273.333333333333,64.8974358974359,49.3675181485181
280,64.8974358974359,61.7059040959041
20,80.8717948717949,74.04429004329
26.6666666666667,80.8717948717949,86.382675990676
33.3333333333333,80.8717948717949,82.1461538461539
40,80.8717948717949,75.4528205128205
46.6666666666667,80.8717948717949,81.2148717948718
53.3333333333333,80.8717948717949,89.0282051282051
60,80.8717948717949,78.6282051282051
66.6666666666667,80.8717948717949,68.525641025641
73.3333333333333,80.8717948717949,64.6892307692308
80,80.8717948717949,65.2115384615385
86.6666666666667,80.8717948717949,57.2310256410256
93.3333333333333,80.8717948717949,51.9976923076923
100,80.8717948717949,47.5220512820513
106.666666666667,80.8717948717949,39.174358974359
113.333333333333,80.8717948717949,32.5866666666667
120,80.8717948717949,24.7884615384615
126.666666666667,80.8717948717949,19.4446153846154
133.333333333333,80.8717948717949,13.2420512820513
140,80.8717948717949,7.80794871794872
146.666666666667,80.8717948717949,4.03743589743589
153.333333333333,80.8717948717949,1.65846153846154
160,80.8717948717949,0.557692307692308
166.666666666667,80.8717948717949,0.221025641025641
173.333333333333,80.8717948717949,0.0738461538461537
180,80.8717948717949,0.0630769230769231
186.666666666667,80.8717948717949,0.04
193.333333333333,80.8717948717949,0.0199999999999999
200,80.8717948717949,0.01
206.666666666667,80.8717948717949,0.0221880341880342
213.333333333333,80.8717948717949,0.0189039165962243
220,80.8717948717949,0.0181713158636236
226.666666666667,80.8717948717949,0.0174387151310228
233.333333333333,80.8717948717949,0.0167061143984221
240,80.8717948717949,0.0159735136658214
246.666666666667,80.8717948717949,0.0152409129332206
253.333333333333,80.8717948717949,0.0145083122006199
260,80.8717948717949,0.0120512820512821
266.666666666667,80.8717948717949,17.6635672105672
273.333333333333,80.8717948717949,35.3150831390831
280,80.8717948717949,52.9665990675991
20,96.8461538461538,70.618114996115
26.6666666666667,96.8461538461538,88.2696309246309
33.3333333333333,96.8461538461538,84.8275990675991
40,96.8461538461538,82.8659020979021
46.6666666666667,96.8461538461538,80.9042051282051
53.3333333333333,96.8461538461538,78.9425081585081
60,96.8461538461538,76.0253846153846
66.6666666666667,96.8461538461538,78.9802564102564
73.3333333333333,96.8461538461538,69.1866025641025
80,96.8461538461538,66.6663461538461
86.6666666666667,96.8461538461538,56.8207692307692
93.3333333333333,96.8461538461538,50.828108974359
100,96.8461538461538,47.5334615384615
106.666666666667,96.8461538461538,37.0413461538462
113.333333333333,96.8461538461538,31.7825641025641
120,96.8461538461538,25.5586538461538
126.666666666667,96.8461538461538,19.8792948717949
133.333333333333,96.8461538461538,13.7998076923077
140,96.8461538461538,8.68653846153846
146.666666666667,96.8461538461538,4.80198717948717
153.333333333333,96.8461538461538,2.33692307692307
160,96.8461538461538,0.934230769230769
166.666666666667,96.8461538461538,0.447948717948717
173.333333333333,96.8461538461538,0.215128205128205
180,96.8461538461538,0.0801923076923077
186.666666666667,96.8461538461538,0.04
193.333333333333,96.8461538461538,0.0335897435897436
200,96.8461538461538,0.01
206.666666666667,96.8461538461538,0.0393034188034188
213.333333333333,96.8461538461538,0.0357478632478632
220,96.8461538461538,0.0321923076923077
226.666666666667,96.8461538461538,0.0286367521367521
233.333333333333,96.8461538461538,0.0250811965811966
240,96.8461538461538,0.021525641025641
246.666666666667,96.8461538461538,0.0179700854700855
253.333333333333,96.8461538461538,0.0144145299145299
260,96.8461538461538,0.0127726120033812
266.666666666667,96.8461538461538,0.0120400112707805
273.333333333333,96.8461538461538,0.0101282051282051
280,96.8461538461538,29.4996694758233
20,112.820512820513,58.9892107465184
26.6666666666667,112.820512820513,88.4787520172136
33.3333333333333,112.820512820513,86.5164683115626
40,112.820512820513,83.2725221445221
46.6666666666667,112.820512820513,81.3108251748252
53.3333333333333,112.820512820513,79.3491282051282
60,112.820512820513,77.3874312354312
66.6666666666667,112.820512820513,75.4257342657343
73.3333333333333,112.820512820513,73.927358378056
80,112.820512820513,66.1846153846154
86.6666666666667,112.820512820513,56.9837179487179
93.3333333333333,112.820512820513,50.2019230769231
100,112.820512820513,47.4352564102564
106.666666666667,112.820512820513,34.4347435897436
113.333333333333,112.820512820513,31.4480769230769
120,112.820512820513,26.0633333333333
126.666666666667,112.820512820513,20.12
133.333333333333,112.820512820513,14.1957692307692
140,112.820512820513,9.38730769230769
146.666666666667,112.820512820513,5.43089743589743
153.333333333333,112.820512820513,2.85807692307692
160,112.820512820513,1.26935897435897
166.666666666667,112.820512820513,0.566923076923076
173.333333333333,112.820512820513,0.338333333333333
180,112.820512820513,0.107051282051282
186.666666666667,112.820512820513,0.0473076923076923
193.333333333333,112.820512820513,0.0612820512820513
200,112.820512820513,0.0197435897435897
206.666666666667,112.820512820513,0.0484615384615385
213.333333333333,112.820512820513,0.0449059829059829
220,112.820512820513,0.0413504273504273
226.666666666667,112.820512820513,0.0377948717948718
233.333333333333,112.820512820513,0.0342393162393162
240,112.820512820513,0.0306837606837607
246.666666666667,112.820512820513,0.0271282051282051
253.333333333333,112.820512820513,0.0235726495726496
260,112.820512820513,0.020017094017094
266.666666666667,112.820512820513,0.0164299802761341
273.333333333333,112.820512820513,0.0128402366863905
280,112.820512820513,0.0104428904428904
20,128.794871794872,44.2876851353774
26.6666666666667,128.794871794872,88.564927380312
33.3333333333333,128.794871794872,90.0330264180264
40,128.794871794872,83.6791421911422
46.6666666666667,128.794871794872,81.7174452214452
53.3333333333333,128.794871794872,79.7557482517483
60,128.794871794872,77.7940512820513
66.6666666666667,128.794871794872,77.0276923076923
73.3333333333333,128.794871794872,71.9340131186643
80,128.794871794872,64.0202146690519
86.6666666666667,128.794871794872,56.1064162194395
93.3333333333333,128.794871794872,50.0719871794872
100,128.794871794872,47.1899358974359
106.666666666667,128.794871794872,37.6527564102564
113.333333333333,128.794871794872,31.8079166666667
120,128.794871794872,26.2116666666667
126.666666666667,128.794871794872,20.0498076923077
133.333333333333,128.794871794872,14.4651923076923
140,128.794871794872,9.84942307692308
146.666666666667,128.794871794872,5.85839743589743
153.333333333333,128.794871794872,3.23730769230769
160,128.794871794872,1.54891025641026
166.666666666667,128.794871794872,0.679166666666665
173.333333333333,128.794871794872,0.35
180,128.794871794872,0.146987179487179
186.666666666667,128.794871794872,0.068846153846154
193.333333333333,128.794871794872,0.0858974358974359
